Date,Price_Per_Barrel (USD) ,Price_Per_Liter (USD),Fuel_Type,Import_Volume (Barrels),Transportation_Cost (USD),Taxes (%),Storage_Cost (USD),Exchange_Rate_Fluctuations (%),Seasonal_Demand_Variations (Scale)
1990-06-26 00:00:00,17.12,0.107672956,Gas,5864,21.96,6.97,7.55,-1.38,1.55
1990-06-25 00:00:00,16.15,0.101572327,Petroleum,10421,41.92,11.87,9.05,1.45,2.15
1990-06-22 00:00:00,16.5,0.103773585,Petroleum,8594,23.66,10.73,9.77,1,9.51
1990-06-21 00:00:00,16.09,0.101194969,Oil,6405,12.72,8.8,11.2,-0.29,1.66
1990-06-20 00:00:00,15.43,0.097044025,Oil,5202,20.32,10.39,17.41,-1.37,1.12
1990-06-19 00:00:00,15.55,0.097798742,Oil,6971,11.92,14.17,17.32,1.65,3.91
1990-06-18 00:00:00,15.92,0.100125786,Oil,8064,48.25,8.08,5.2,-2.16,7.51
1990-06-15 00:00:00,16.64,0.104654088,Petroleum,11003,11.55,13.66,5.32,-2.05,2.67
1990-06-14 00:00:00,17.11,0.107610063,Petroleum,19578,14.59,9.8,6.48,-1.92,7.99
1990-06-13 00:00:00,17.6,0.110691824,Oil,15747,33.38,8.03,12.37,-2.09,3.59
1990-06-12 00:00:00,17.39,0.109371069,Oil,11451,44.28,13,11.62,-0.26,9.82
1990-06-11 00:00:00,16.82,0.105786164,Gas,17117,33.68,12.51,9.1,2.71,8.47
1990-06-08 00:00:00,16.78,0.105534591,Gas,5284,26.57,13.65,10.92,1.2,6.69
1990-06-07 00:00:00,16.65,0.104716981,Petroleum,12828,16.62,6.39,17.44,2.29,2.28
1990-06-06 00:00:00,16.91,0.106352201,Oil,16771,34.63,8.14,7.86,-0.23,1.21
1990-06-05 00:00:00,16.41,0.103207547,Gas,18602,49.44,7.75,17.71,-1.35,7.24
1990-06-04 00:00:00,17.09,0.107484277,Petroleum,15685,13.59,14.9,11.21,2.27,5.29
1990-06-01 00:00:00,17.51,0.110125786,Gas,18724,22.48,6.19,13.42,0.84,3.3
1990-05-31 00:00:00,17.47,0.109874214,Oil,17328,15.86,6.69,11.77,2.47,1.05
1990-05-30 00:00:00,17.88,0.11245283,Petroleum,19900,39.61,5.51,18.56,-2.87,4.54
1990-05-29 00:00:00,18,0.113207547,Oil,13066,36.14,14.42,18.18,2.58,2.09
1990-05-28 00:00:00,0,0,Gas,8754,32.4,6.28,16.46,-2.07,6.43
1990-05-25 00:00:00,16.12,0.101383648,Gas,17280,22.3,14.04,14.23,-1.22,6.94
1990-05-24 00:00:00,16.02,0.100754717,Oil,14077,46.83,11.02,7.93,1.13,1.03
1990-05-23 00:00:00,16.25,0.102201258,Oil,14157,27.96,11.09,10.3,0.1,2.34
1990-05-22 00:00:00,17.51,0.110125786,Oil,9391,39.87,11.78,11.66,1.67,5.99
1990-05-21 00:00:00,18.26,0.114842767,Oil,15088,19.16,9.77,13.23,-1.94,5.97
1990-05-18 00:00:00,18.78,0.118113208,Oil,12382,12.19,10.33,13.24,1.78,8.25
1990-05-17 00:00:00,18.89,0.118805031,Gas,12546,43.67,11.43,19.5,1.06,1.64
1990-05-16 00:00:00,19.05,0.119811321,Oil,5421,25.69,9.04,13.47,0.86,2.21
1990-05-15 00:00:00,19.52,0.122767296,Gas,5490,36.11,9.08,9.08,2.66,6.85
1990-05-14 00:00:00,19.73,0.12408805,Oil,15587,10.82,14.96,11.56,-2.29,4.74
1990-05-11 00:00:00,18.96,0.119245283,Oil,6828,36.39,13.21,13.56,0.7,7.12
1990-05-10 00:00:00,19.03,0.119685535,Petroleum,13447,17.21,12.45,17.17,-0.97,7.62
1990-05-09 00:00:00,19.01,0.119559748,Petroleum,12624,38.44,11.99,16.22,2.06,5.11
1990-05-08 00:00:00,18.26,0.114842767,Oil,5946,27.27,7.27,12.89,2.56,6.76
1990-05-07 00:00:00,18.3,0.11509434,Petroleum,7900,27.79,11.38,12.65,-2.13,9.21
1990-05-04 00:00:00,17.98,0.113081761,Gas,18598,39.75,10.79,9.23,1.56,5.5
1990-05-03 00:00:00,17.98,0.113081761,Petroleum,5060,10.42,10.09,5.85,2.18,1.54
1990-05-02 00:00:00,18.63,0.117169811,Petroleum,16208,36.02,10.2,8.46,0.03,1.92
1990-05-01 00:00:00,18.76,0.117987421,Oil,5034,33.41,7.56,7.07,-1.38,5.19
1990-04-30 00:00:00,18.5,0.116352201,Petroleum,12535,30,5.31,6.12,2.18,9.94
1990-04-27 00:00:00,18.57,0.116792453,Oil,16976,31.1,7.29,18.68,1.87,8.54
1990-04-26 00:00:00,18.5,0.116352201,Oil,7368,25.19,11.59,16.33,0.98,4.81
1990-04-25 00:00:00,17.49,0.11,Oil,7901,29.97,11.51,6.69,-0.25,4.38
1990-04-24 00:00:00,17.85,0.112264151,Oil,7531,24.72,5.06,7.77,1.91,1.75
1990-04-23 00:00:00,18.6,0.116981132,Petroleum,11910,28.91,12.65,14.73,2.26,1.4
1990-04-20 00:00:00,17.9,0.112578616,Oil,9233,34.08,5.9,11.69,0.16,8.47
1990-04-19 00:00:00,17.93,0.112767296,Petroleum,10795,23.48,6.27,19.98,2.5,4.09
1990-04-18 00:00:00,16.95,0.106603774,Petroleum,11876,17.33,11.94,5.27,-1.74,7.45
1990-04-17 00:00:00,17.37,0.109245283,Oil,10042,35.61,13.78,12.23,-0.99,4.87
1990-04-16 00:00:00,17.87,0.112389937,Oil,12599,33.04,7.8,7.39,-0.25,7.85
1990-04-13 00:00:00,0,0,Oil,18890,30.77,9.72,7.44,2.1,2.18
1990-04-12 00:00:00,17.76,0.111698113,Oil,17246,40.51,11.26,19.36,0.22,4.42
1990-04-11 00:00:00,18.19,0.114402516,Petroleum,7062,38.11,9.99,16.67,0.67,9.93
1990-04-10 00:00:00,17.56,0.110440252,Oil,10131,11.32,6.09,6.24,0.3,1.6
1990-04-09 00:00:00,18.32,0.115220126,Petroleum,17145,30.49,7.48,18.37,-2.84,4.31
1990-04-06 00:00:00,19.15,0.120440252,Gas,11839,38.41,12.8,18.07,-2.31,2.8
1990-04-05 00:00:00,19.48,0.122515723,Petroleum,17887,19.64,13.37,10.33,1.04,1.74
1990-04-04 00:00:00,19.78,0.124402516,Gas,13246,20.91,7.64,16.76,0.89,7.73
1990-04-03 00:00:00,20.23,0.127232704,Petroleum,12852,25.42,13.43,13.1,1.5,5.12
1990-04-02 00:00:00,20.51,0.128993711,Petroleum,13739,45.55,14.4,13.67,-1.66,8.58
1990-03-30 00:00:00,20.34,0.127924528,Gas,15435,42.71,13.63,16.45,0.61,6.78
1990-03-29 00:00:00,20.03,0.125974843,Oil,18036,16.93,13.35,6.05,2.25,3.84
1990-03-28 00:00:00,20.09,0.126352201,Gas,12950,11.12,11.42,12.02,0.9,7.05
1990-03-27 00:00:00,20.36,0.128050314,Petroleum,7771,41.37,11.98,6.93,1.39,4.64
1990-03-26 00:00:00,20.48,0.128805031,Oil,18758,27.28,11.26,12.73,-0.56,9.9
1990-03-23 00:00:00,20.28,0.12754717,Oil,13473,19.11,11.86,19.58,2.18,7.48
1990-03-22 00:00:00,19.85,0.124842767,Gas,17212,20.95,11.2,9.51,-1.03,7.61
1990-03-21 00:00:00,19.59,0.123207547,Gas,16781,33.94,6.56,14.16,-2.32,1.42
1990-03-20 00:00:00,19.34,0.12163522,Oil,18644,40.71,10.39,17.61,-2.71,6.55
1990-03-19 00:00:00,19.6,0.12327044,Petroleum,19190,40.27,9.21,6.18,-0.33,1.4
1990-03-16 00:00:00,20.09,0.126352201,Petroleum,19311,42.36,12.18,19.05,2.56,5.39
1990-03-15 00:00:00,20.38,0.128176101,Petroleum,11527,37.14,9.7,10.93,-1.54,1.42
1990-03-14 00:00:00,20.07,0.126226415,Oil,13129,43.2,8.52,5.41,1.82,5.02
1990-03-13 00:00:00,20.15,0.12672956,Oil,14918,18.46,13.53,19.29,0.95,9.19
1990-03-12 00:00:00,20.26,0.127421384,Petroleum,18422,14.57,7.4,5.25,0.15,6.61
1990-03-09 00:00:00,20.42,0.128427673,Gas,17515,42.78,9.22,17.89,1.14,9.65
1990-03-08 00:00:00,20.8,0.13081761,Petroleum,19931,42.67,12.32,11.76,2.05,6.18
1990-03-07 00:00:00,20.93,0.13163522,Gas,15550,33.68,11.09,13.48,-2.8,3.65
1990-03-06 00:00:00,21.3,0.133962264,Petroleum,9442,39.91,11.3,8.71,1.09,8.1
1990-03-05 00:00:00,21.62,0.135974843,Gas,11911,35.55,13.13,12.22,-1.75,3.06
1990-03-02 00:00:00,21.36,0.134339623,Gas,9144,44.12,12.43,16.05,-0.88,3.59
1990-03-01 00:00:00,21.19,0.13327044,Petroleum,16179,27.56,7.64,14.88,-0.86,9.78
1990-02-28 00:00:00,21.55,0.135534591,Oil,8989,16.08,7.4,14.18,-0.74,2.78
1990-02-27 00:00:00,21.62,0.135974843,Gas,8593,13.44,6.25,17.24,-0.63,1.68
1990-02-26 00:00:00,21.81,0.137169811,Petroleum,11677,26.94,6.59,5.4,0.5,2.2
1990-02-23 00:00:00,21.13,0.132893082,Petroleum,19573,33.17,11.95,14.3,-0.36,7.57
1990-02-22 00:00:00,21.4,0.134591195,Gas,12813,31.33,7.61,6.33,2.67,1.24
1990-02-21 00:00:00,21.87,0.13754717,Oil,5004,15.46,9.87,17.44,-0.81,8.37
1990-02-20 00:00:00,22.2,0.139622642,Oil,15082,38.25,13.18,14.26,-2.74,7.72
1990-02-19 00:00:00,22.46,0.141257862,Petroleum,16860,47.68,6.77,5.31,2.15,7.07
1990-02-16 00:00:00,22.46,0.141257862,Gas,15822,28.25,7.89,19.54,1.2,5.13
1990-02-15 00:00:00,22.86,0.143773585,Gas,16921,23.61,8.89,17.8,-1.89,6.1
1990-02-14 00:00:00,22.12,0.139119497,Gas,18580,10.95,7.64,6.76,-0.91,3.1
1990-02-13 00:00:00,21.88,0.137610063,Oil,10240,26.58,14.22,18.08,-1.57,2.51
1990-02-12 00:00:00,22.02,0.138490566,Petroleum,11454,46.27,12.55,16.26,-1.05,4.9
1990-02-09 00:00:00,21.82,0.137232704,Gas,19148,42.25,7.75,8.68,-1.61,7.8
1990-02-08 00:00:00,22.11,0.139056604,Gas,14254,38.01,5.63,5.62,0.18,2.7
1990-02-07 00:00:00,22.4,0.140880503,Petroleum,7251,25.06,7.25,6.15,1.46,5.51
1990-02-06 00:00:00,22.36,0.140628931,Gas,10680,17.47,5.08,15.62,1.02,5.35
1990-02-05 00:00:00,22.44,0.141132075,Oil,9915,35.49,14.43,9.92,-0.09,5.74
1990-02-02 00:00:00,23.04,0.14490566,Petroleum,5987,36.52,10.2,14.94,1.6,6.7
1990-02-01 00:00:00,22.71,0.142830189,Petroleum,8234,38.75,8.52,19.26,-2.27,7.08
1990-01-31 00:00:00,22.69,0.142704403,Petroleum,16676,27.8,10.31,12.23,-2.19,6.4
1990-01-30 00:00:00,22.29,0.140188679,Gas,9822,10.02,10.05,9.1,0.9,6.48
1990-01-29 00:00:00,22.79,0.143333333,Petroleum,12548,12.01,9.53,13.78,1.42,2.36
1990-01-26 00:00:00,22.56,0.141886792,Petroleum,6098,10.51,9.29,17.85,0.62,6.38
1990-01-25 00:00:00,24.48,0.153962264,Gas,16844,19.65,13.7,9.29,1.94,4.32
1990-01-24 00:00:00,23.43,0.147358491,Gas,10687,28.61,5.69,13.69,-2.64,8.99
1990-01-23 00:00:00,22.34,0.140503145,Oil,6907,16.77,10.72,10.88,1.19,2.62
1990-01-22 00:00:00,22.57,0.141949686,Oil,17868,10.58,10.33,13.67,-1.98,6.51
1990-01-19 00:00:00,23.7,0.149056604,Oil,8474,15.25,11.44,15.23,-1.45,5.46
1990-01-18 00:00:00,22.78,0.14327044,Oil,12463,35.58,12.44,16.73,0.93,3.63
1990-01-17 00:00:00,22.11,0.139056604,Gas,11314,42.21,6.15,15.37,0.61,8.34
1990-01-16 00:00:00,22.61,0.142201258,Petroleum,9102,38.28,6.02,13.24,-2.44,5.54
1990-01-15 00:00:00,22.36,0.140628931,Gas,17289,25.74,9.97,10.27,-0.56,2.58
1990-01-12 00:00:00,23.17,0.14572327,Petroleum,12762,35.79,7.85,15.13,0.57,2.78
1990-01-11 00:00:00,23.15,0.145597484,Petroleum,15353,17.3,6.21,9.32,-1.44,2.21
1990-01-10 00:00:00,22.9,0.144025157,Oil,19580,15.04,10.6,6.93,-1.47,9.58
1990-01-09 00:00:00,22.25,0.139937107,Gas,9804,17.93,5.24,19.26,2.31,8.42
1990-01-08 00:00:00,21.64,0.136100629,Gas,15025,47.17,12.06,9.81,2.76,8.53
1990-01-05 00:00:00,23.07,0.14509434,Oil,13781,46.05,13.74,7.31,1.3,1.92
1990-01-04 00:00:00,23.41,0.147232704,Oil,16761,27.71,13.3,13.18,-2.3,2.09
1990-01-03 00:00:00,23.81,0.149748428,Petroleum,10377,37.46,8.25,5.1,1.32,9.68
1990-01-02 00:00:00,22.88,0.143899371,Oil,15572,12.72,11.95,15.1,0.17,2.04
1990-01-01 00:00:00,0,0,Oil,7626,40,6.55,8.25,2.2,4.67
1989-12-29 00:00:00,21.84,0.137358491,Gas,19027,21.85,10.14,14.77,2.55,6.93
1989-12-28 00:00:00,21.6,0.135849057,Gas,9977,16.37,6.64,5.75,-0.52,4.73
1989-12-27 00:00:00,21.78,0.136981132,Petroleum,14051,47.17,10.53,9.79,1,2.52
1989-12-26 00:00:00,21.91,0.137798742,Oil,13666,43.83,12.62,16.1,-0.99,3.75
1989-12-25 00:00:00,0,0,Gas,13695,34.23,14.6,5.31,-2.67,5.76
1989-12-22 00:00:00,21.31,0.134025157,Gas,6328,10.5,9.72,17.43,0.74,4.67
1989-12-21 00:00:00,21.53,0.135408805,Petroleum,6780,39.99,10.11,12.86,-1.07,4.38
1989-12-20 00:00:00,21.58,0.13572327,Gas,16395,40.68,5.58,5.29,2.95,2.34
1989-12-19 00:00:00,22.17,0.139433962,Petroleum,19400,43.06,14.04,11.42,-0.25,6.39
1989-12-18 00:00:00,22.2,0.139622642,Petroleum,6597,21.63,11.36,11.96,1.99,3.02
1989-12-15 00:00:00,21.13,0.132893082,Petroleum,18804,12.09,7.75,9.75,2.78,2.19
1989-12-14 00:00:00,20.67,0.13,Gas,10800,11.2,9.32,11.95,1.22,6.46
1989-12-13 00:00:00,20.75,0.130503145,Petroleum,18804,12.38,10.88,8.61,-0.7,8.58
1989-12-12 00:00:00,20.8,0.13081761,Oil,15888,30.59,14.17,6.81,-0.64,7.94
1989-12-11 00:00:00,20.69,0.130125786,Oil,15565,39.86,12.11,14.63,-0.75,1.43
1989-12-08 00:00:00,20.41,0.12836478,Gas,15409,46.85,9.08,15.61,-1.9,4.87
1989-12-07 00:00:00,20.45,0.128616352,Oil,8711,26.31,12.71,19.64,2.48,2.81
1989-12-06 00:00:00,20.46,0.128679245,Oil,17241,36.4,10.74,18.56,-0.07,1.8
1989-12-05 00:00:00,20.22,0.127169811,Gas,9282,44.88,11.31,8.75,0.37,8.44
1989-12-04 00:00:00,20.24,0.127295597,Oil,16976,47.82,11.6,16.07,-2.03,9.13
1989-12-01 00:00:00,20.26,0.127421384,Gas,11638,26.51,5.22,13.1,-1.12,2.95
1989-11-30 00:00:00,19.87,0.124968553,Gas,13340,28.79,13.47,14.45,1.62,8.9
1989-11-29 00:00:00,19.4,0.122012579,Oil,9087,12.55,7.32,15.18,0.98,7.2
1989-11-28 00:00:00,19.33,0.121572327,Oil,15290,27.26,13.96,17.34,-0.91,8.18
1989-11-27 00:00:00,19.65,0.123584906,Oil,17354,35.64,13.57,7.84,-1.33,5.09
1989-11-24 00:00:00,19.84,0.124779874,Oil,17450,29,8.09,18.25,2.89,8.16
1989-11-23 00:00:00,19.8,0.124528302,Oil,9913,40.41,5.73,13.13,1.63,6.6
1989-11-22 00:00:00,19.8,0.124528302,Petroleum,18434,46.77,9.23,7.18,-2.67,5.34
1989-11-21 00:00:00,20.52,0.129056604,Gas,8826,13.55,14.54,15.88,1.4,6.6
1989-11-20 00:00:00,20.13,0.126603774,Petroleum,17975,39.42,14.46,10.49,1.79,5.58
1989-11-17 00:00:00,19.93,0.125345912,Petroleum,13665,10.3,6.12,6.73,0.01,4.92
1989-11-16 00:00:00,19.88,0.125031447,Petroleum,15453,10.67,14.21,11.93,2.73,6.84
1989-11-15 00:00:00,19.69,0.123836478,Oil,14876,31.1,13.91,17.07,2.34,3.21
1989-11-14 00:00:00,19.58,0.123144654,Gas,18407,29.8,9.77,18.12,-1.47,9.51
1989-11-13 00:00:00,19.62,0.123396226,Petroleum,6904,36.91,14.18,16.35,0.06,4.93
1989-11-10 00:00:00,19.84,0.124779874,Petroleum,5664,26.45,13.59,7.64,0.76,6.59
1989-11-09 00:00:00,19.62,0.123396226,Oil,16144,44.06,14.61,18.05,-2.32,6.83
1989-11-08 00:00:00,19.97,0.125597484,Petroleum,17100,13.79,8.77,10.8,1.71,9.42
1989-11-07 00:00:00,19.97,0.125597484,Gas,10195,30.41,13.73,5.48,1.06,1.4
1989-11-06 00:00:00,20.06,0.126163522,Oil,15509,18.12,6.62,12.52,-0.47,3.64
1989-11-03 00:00:00,20.23,0.127232704,Oil,17319,32.95,9.9,11.89,2.66,8.8
1989-11-02 00:00:00,20.01,0.125849057,Petroleum,18728,27.08,13.49,13.18,1.67,7.66
1989-11-01 00:00:00,20.09,0.126352201,Gas,12807,28.72,13.22,17.92,-2.36,1.18
1989-10-31 00:00:00,19.88,0.125031447,Oil,17876,24.64,11.3,7.67,-0.52,5.45
1989-10-30 00:00:00,19.74,0.124150943,Oil,18663,10.19,6.68,17.87,2.86,4.54
1989-10-27 00:00:00,19.79,0.124465409,Petroleum,16133,39.58,10.77,13.18,-2.61,3.08
1989-10-26 00:00:00,19.48,0.122515723,Oil,5047,42.14,13.49,5.9,1.64,5.59
1989-10-25 00:00:00,19.6,0.12327044,Petroleum,7649,35.25,11.57,15.2,0.43,1.04
1989-10-24 00:00:00,19.7,0.123899371,Oil,10384,17.2,10.09,6.36,0.22,8.04
1989-10-23 00:00:00,19.67,0.123710692,Oil,11138,49.23,13.44,18.83,2.04,3.37
1989-10-20 00:00:00,20.04,0.126037736,Petroleum,5689,47.53,8.08,19.23,-1.28,7.82
1989-10-19 00:00:00,20.37,0.128113208,Gas,19648,49.6,6.9,9.46,-0.28,5.65
1989-10-18 00:00:00,20.58,0.129433962,Petroleum,19499,23.85,8.59,7.96,-1.9,6.48
1989-10-17 00:00:00,20.68,0.130062893,Petroleum,5017,13.32,13.66,6.87,2.75,6.92
1989-10-16 00:00:00,20.64,0.129811321,Gas,15161,41.89,13.01,13.56,-1.9,2.26
1989-10-13 00:00:00,20.91,0.131509434,Petroleum,14886,43.32,6.87,6.69,2.23,4.89
1989-10-12 00:00:00,20.49,0.128867925,Petroleum,11670,48.57,13.82,13.85,0.3,1.35
1989-10-11 00:00:00,20.18,0.126918239,Petroleum,14549,49.81,10.1,19.02,1.85,7.15
1989-10-10 00:00:00,20.21,0.127106918,Oil,7537,29.4,12.39,10.16,-1.76,5.99
1989-10-09 00:00:00,20.04,0.126037736,Petroleum,18449,31.01,10.24,16.94,-1.03,7.63
1989-10-06 00:00:00,19.89,0.12509434,Petroleum,5318,45.55,12.18,7.05,1.1,2.35
1989-10-05 00:00:00,19.95,0.125471698,Petroleum,17366,15.45,6.6,18.97,1.83,3.01
1989-10-04 00:00:00,20.17,0.126855346,Petroleum,11749,38.08,13.46,12.62,-2.11,6.11
1989-10-03 00:00:00,20.15,0.12672956,Gas,9017,40.18,7.72,14.34,-2.6,9.02
1989-10-02 00:00:00,19.99,0.12572327,Oil,11435,36.8,10.01,7.54,0.92,4.59
1989-09-29 00:00:00,20.15,0.12672956,Petroleum,7246,46.47,14.29,8.67,0.57,7.48
1989-09-28 00:00:00,19.99,0.12572327,Gas,8698,40.48,13.92,12.2,-0.59,3.65
1989-09-27 00:00:00,19.61,0.123333333,Petroleum,7335,23.97,14.48,6.14,2.58,9.7
1989-09-26 00:00:00,19.62,0.123396226,Petroleum,13941,35.76,10.08,16.16,-0.03,6.03
1989-09-25 00:00:00,19.49,0.122578616,Gas,8415,36.16,7.46,7.43,0.59,6.57
1989-09-22 00:00:00,19.21,0.12081761,Oil,5508,49.73,14.68,7.62,0.56,7.75
1989-09-21 00:00:00,19.69,0.123836478,Gas,14504,31.21,11.32,10.3,-1.8,6.56
1989-09-20 00:00:00,19.68,0.123773585,Oil,7988,32.72,5.24,6.55,2.14,6.53
1989-09-19 00:00:00,19.68,0.123773585,Petroleum,12002,33.29,14.61,8.81,-2.7,7.24
1989-09-18 00:00:00,19.87,0.124968553,Oil,14253,13.26,7.8,18.09,0.05,2.42
1989-09-15 00:00:00,19.96,0.125534591,Oil,13216,17.8,12.3,9.56,1.67,2.78
1989-09-14 00:00:00,19.73,0.12408805,Gas,8451,12.26,12.81,15.95,1.42,9.1
1989-09-13 00:00:00,19.87,0.124968553,Oil,11056,19.08,9.44,16.82,-1.8,4.31
1989-09-12 00:00:00,19.68,0.123773585,Petroleum,13536,35.56,11.89,11.2,-2.16,6.96
1989-09-11 00:00:00,19.77,0.124339623,Gas,19056,45.21,14.86,16.96,2.32,6.8
1989-09-08 00:00:00,19.77,0.124339623,Gas,19334,19.8,11.16,14.91,-0.74,9.05
1989-09-07 00:00:00,19.4,0.122012579,Petroleum,17955,20.46,12.48,14.06,-0.12,9.6
1989-09-06 00:00:00,19.41,0.122075472,Petroleum,15641,46.15,11.94,7.8,-0.03,1.51
1989-09-05 00:00:00,19.08,0.12,Oil,7587,13.26,11.52,8.91,0.22,1.28
1989-09-04 00:00:00,18.88,0.118742138,Petroleum,13566,37.15,12.46,15.96,1.9,3.74
1989-09-01 00:00:00,18.88,0.118742138,Petroleum,7364,19.24,5.6,14.07,2.83,1.88
1989-08-31 00:00:00,18.83,0.118427673,Petroleum,10588,13.85,10.16,11.4,-1.22,4.24
1989-08-30 00:00:00,18.85,0.118553459,Gas,7698,47.17,10.53,17.16,-2.11,3.46
1989-08-29 00:00:00,18.59,0.116918239,Oil,13351,43.05,11.08,14.71,2.09,7.92
1989-08-28 00:00:00,18.69,0.11754717,Petroleum,7821,29.9,6.78,7.43,-0.91,2.59
1989-08-25 00:00:00,18.53,0.116540881,Gas,12090,40.32,9.7,5.36,1.84,4.74
1989-08-24 00:00:00,19.02,0.119622642,Petroleum,8318,10.92,11.86,7.1,1.25,1.5
1989-08-23 00:00:00,19.15,0.120440252,Oil,16309,29.73,7.2,5.16,-1.22,2
1989-08-22 00:00:00,19.01,0.119559748,Gas,5220,13.9,5.01,9.96,-2.74,7.5
1989-08-21 00:00:00,19.1,0.120125786,Petroleum,10550,32.37,11.79,7.98,-2.66,3.98
1989-08-18 00:00:00,18.82,0.11836478,Oil,7165,46.25,11.22,16.6,-1.26,1.14
1989-08-17 00:00:00,18.67,0.117421384,Petroleum,18473,11.06,10.37,10.19,-0.65,6.27
1989-08-16 00:00:00,18.99,0.119433962,Petroleum,13227,49.09,9.56,7.79,-2.43,3.67
1989-08-15 00:00:00,18.78,0.118113208,Oil,10807,19.78,14.07,8.16,-2.37,5.64
1989-08-14 00:00:00,18.6,0.116981132,Gas,19764,42.6,12.33,7.89,0.21,1.1
1989-08-11 00:00:00,18.46,0.116100629,Oil,9614,14.97,7.42,16.73,-2.42,8.96
1989-08-10 00:00:00,18.58,0.116855346,Gas,10940,40.68,12.25,16.72,0.35,5.97
1989-08-09 00:00:00,18.23,0.114654088,Oil,12940,32.44,9,18.15,2.01,2.36
1989-08-08 00:00:00,18.06,0.113584906,Petroleum,10923,27.51,9.39,12.89,-0.85,3.49
1989-08-07 00:00:00,17.91,0.112641509,Gas,19974,15.4,14.66,12.59,0.38,9.76
1989-08-04 00:00:00,18.05,0.113522013,Oil,16634,15,5.71,14.53,-0.83,5.25
1989-08-03 00:00:00,18.18,0.114339623,Petroleum,15803,37.6,5.18,16.87,2.12,8.54
1989-08-02 00:00:00,18.28,0.114968553,Oil,7554,15.47,7.76,7.59,2.11,3.95
1989-08-01 00:00:00,17.91,0.112641509,Petroleum,6424,35.46,14.55,6.77,0.57,3.5
1989-07-31 00:00:00,18.33,0.115283019,Gas,11235,22.64,8.79,15.58,0.14,9.59
1989-07-28 00:00:00,17.96,0.112955975,Petroleum,18131,35.35,12.15,17.04,1.35,7.65
1989-07-27 00:00:00,18.15,0.114150943,Gas,5915,10.97,7.61,6,2.59,9.57
1989-07-26 00:00:00,18.32,0.115220126,Petroleum,10046,12.31,7.9,6,-0.48,6.4
1989-07-25 00:00:00,18.52,0.116477987,Oil,13903,19.5,14.2,19.72,1.15,1.05
1989-07-24 00:00:00,18.76,0.117987421,Petroleum,15874,12.49,13.46,6.53,-2.4,3.64
1989-07-21 00:00:00,19.86,0.12490566,Petroleum,6666,22.69,11.56,14.76,-1.89,6.28
1989-07-20 00:00:00,19.92,0.125283019,Gas,13102,18.37,9.68,19.36,-2.91,9.56
1989-07-19 00:00:00,19.83,0.124716981,Oil,7576,28.78,11.5,11.92,-2.38,9.52
1989-07-18 00:00:00,20.21,0.127106918,Oil,17782,49.52,14.63,19.91,-2.71,1.9
1989-07-17 00:00:00,20.49,0.128867925,Gas,8917,26.97,13.95,8,-1.58,1.56
1989-07-14 00:00:00,20.36,0.128050314,Oil,9925,26.19,8.49,10.41,0.11,5.07
1989-07-13 00:00:00,20.42,0.128427673,Oil,14557,37.5,10.59,19.78,0.22,7.59
1989-07-12 00:00:00,20.2,0.127044025,Petroleum,14208,10.42,7.2,15.02,0,7.47
1989-07-11 00:00:00,20.75,0.130503145,Petroleum,15450,23.33,6.59,19.27,-2.13,7.9
1989-07-10 00:00:00,20.38,0.128176101,Oil,12269,21.44,5.02,9.24,-1.46,9
1989-07-07 00:00:00,20.78,0.130691824,Oil,9424,18.94,5.78,8.68,-0.04,7.03
1989-07-06 00:00:00,20.35,0.127987421,Oil,9047,44.08,10.65,19.18,0.14,5.37
1989-07-05 00:00:00,20.98,0.131949686,Oil,11358,30.14,8.11,8.79,2.81,8.78
1989-07-04 00:00:00,20.29,0.127610063,Oil,7404,32.19,9.74,10.59,-2.15,5.27
1989-07-03 00:00:00,20.55,0.129245283,Petroleum,10262,13.47,7.6,17.54,0.79,6.19
1989-06-30 00:00:00,20.29,0.127610063,Gas,9900,43.63,11.37,19.08,2.82,1.84
1989-06-29 00:00:00,20.27,0.127484277,Petroleum,7339,30.89,6.03,9.45,1,1.99
1989-06-28 00:00:00,20.04,0.126037736,Gas,13147,30.13,10.71,16.83,-1.88,6.21
1989-06-27 00:00:00,20.38,0.128176101,Gas,15259,16.01,5.9,19.99,1.36,6.98
1989-06-26 00:00:00,20.28,0.12754717,Gas,15272,16.23,7.09,5.68,1.56,1.27
1989-06-23 00:00:00,19.71,0.123962264,Petroleum,19080,26.99,5.02,5.19,1.48,2.87
1989-06-22 00:00:00,19.53,0.122830189,Gas,10296,29.92,7.16,11.35,1.07,3.06
1989-06-21 00:00:00,19.74,0.124150943,Petroleum,13605,34.6,7.88,6.36,0.79,2.41
1989-06-20 00:00:00,19.88,0.125031447,Oil,8727,32.34,10.48,11.99,-0.07,5.81
1989-06-19 00:00:00,20.88,0.131320755,Oil,19510,36.58,6.43,19.88,1.04,4.3
1989-06-16 00:00:00,19.98,0.125660377,Petroleum,18944,15.4,10,6.11,-1.88,8.94
1989-06-15 00:00:00,20.56,0.129308176,Gas,18252,32.76,10.97,14.9,-0.83,8.82
1989-06-14 00:00:00,20.37,0.128113208,Petroleum,18333,29.34,13.71,14.2,2.07,7.8
1989-06-13 00:00:00,19.5,0.122641509,Oil,7133,49.08,7.14,18.7,-1.1,8.23
1989-06-12 00:00:00,19.3,0.121383648,Oil,7790,29.08,8.07,10.53,0.99,6.9
